Treat 0,Treat 1
0.08103928571428574,0.8713281746031746
0.07668571428571432,0.8668107142857147
0.04192380952380954,0.7975955988455988
0.3856916305916304,1.0
0.2245297619047618,0.99495
0.20821507936507933,0.9749158730158732
0.1472766955266956,0.9963068181818183
0.04108571428571428,1.0
0.1637813492063493,0.47910793650793654
0.1077757936507937,0.4926898268398268
0.1821575396825397,0.25779285714285705
0.3694238095238093,0.9775833333333334
0.21327352092352111,0.5031972582972581
0.05591190476190477,0.7359226190476191
0.030294841269841277,0.9000880952380953
0.2399103174603175,0.6978150793650794
0.6873388888888889,0.8807619658119659
0.048350793650793665,0.9985
0.02584404761904762,0.6797317460317465
0.03581309523809524,0.793868578643579
0.3571392857142858,0.6967099206349207
0.32031666666666675,0.9804666666666667
0.14374512987013,0.9577119047619045
0.016591269841269837,0.9124738095238095
0.1857281746031745,0.7672571789321789
0.26379209401709414,1.0
0.045040079365079394,1.0
0.07119610389610388,0.23864007936507936
0.09491706349206352,0.9621059523809528
0.0741333333333333,0.8838511904761904
0.15455674603174607,0.9885738095238097
0.056105952380952395,0.9945833333333335
0.04866760461760462,0.848335714285714
0.05887619047619044,0.999
0.17200945165945167,0.993459523809524
0.042573015873015894,0.9898714285714286
0.15828849206349208,0.9763400793650796
0.04554967532467531,0.999
0.12216904761904757,0.9221801587301585
0.20008293650793643,0.959197619047619
0.13892063492063492,0.8897369047619049
0.09315912698412701,0.4425984126984127
0.2782353174603174,0.46181865079365075
0.03205515873015874,0.873740476190476
0.09306309523809529,0.6280353174603175
0.4409586940836942,0.8854947691197688
0.10936515151515144,0.8962773809523814
0.7685805555555556,0.7092368686868687
0.04056626984126984,0.6099543650793651
0.7092752691752691,0.8705619047619049
0.26142871017871,0.7361349206349207
0.17534603174603164,0.6922169552669554
0.1360626984126985,0.688160606060607
0.06499166666666668,0.8257710317460318
0.027780952380952382,0.6643849206349209
0.1569715367965368,0.729366991341991
0.07628452380952386,0.937288852813853
0.13899047619047622,0.927986868686869
0.172675,1.0
0.10416075036075044,0.9638333333333333
0.2964138528138528,0.35879603174603186
0.03963452380952383,0.4326650793650795
0.6675379426129424,0.9116325396825397
0.06929126984126978,0.2861469696969697
0.07308928571428572,0.9931833333333334
0.28911547619047623,0.9395777777777775
0.22137857142857154,0.67339246031746
0.15079734432234437,0.9996666666666668
0.18451111111111104,0.8662059523809525
0.3448436507936508,0.5826996031746036
0.03445,0.6676761904761901
0.012138492063492068,0.5635713924963924
0.011973809523809527,1.0
0.288020238095238,0.6304380952380954
0.24877539682539673,0.4679310606060606
0.20991309523809515,1.0
0.10747261904761898,0.616730266955267
0.4053599206349209,0.9758095238095238
0.6094752442002441,0.5000292207792207
0.10382380952380947,0.47404094516594525
0.24552741702741696,0.9910166666666667
0.1195142857142857,0.7507980158730158
0.008191666666666667,0.9705300865800865
0.011264285714285713,0.9754809523809523
0.09629523809523817,0.7218035714285713
0.06487976190476191,0.9166603174603175
0.05099404761904763,0.7102769841269843
0.09126868686868697,0.747451587301587
0.23137182539682563,0.9965833333333334
0.2157567821067822,0.8094990981240984
0.011634523809523813,0.6611055555555557
0.14510436507936514,0.8109043650793651
0.4845932539682537,0.801227994227994
0.05692301587301584,0.8597912698412696
0.0828511904761905,1.0
0.0990781746031747,0.9499404761904763
0.4116400793650794,0.63325
0.13140277777777787,0.7969369047619047
0.3135586940836943,0.8580226190476188
0.2355825396825397,0.8484908730158727
0.02963134920634921,0.9850738095238096
0.15679960317460312,0.9291154761904763
0.024934920634920633,0.9898190476190477
0.5363154761904763,0.9709928571428572
0.014792857142857144,0.9003051226551223
0.16526608946608942,0.998
0.045454761904761894,0.8685464285714286
0.4671896825396824,0.9891880952380953
0.20727738095238077,0.9825011904761904
0.1988507936507937,0.99925
0.06674246031746031,0.6487619047619051
0.011811904761904761,0.515907251082251
0.32299563492063516,0.6953698412698412
0.08384920634920634,0.9892738095238095
0.10091190476190481,0.8498880952380955
0.279536507936508,0.8036551587301585
0.18737341269841287,0.9934166666666666
0.1208,0.8185365079365081
0.6346845238095237,0.8885206349206349
0.052466269841269855,0.4568047619047617
0.10057500000000004,0.9945833333333334
0.48951388888888914,0.999
0.06699087301587306,0.8927186147186148
0.018809523809523818,1.0
0.049725432900432874,0.8868496031746032
0.07700043290043297,0.7546718253968252
0.5435143939393938,0.886966666666667
0.015535714285714286,1.0
0.33538968253968243,0.6084625180375177
0.28209217171717166,0.9064396825396823
0.6460162698412698,0.9196293650793651
0.0785666666666667,0.789693253968254
0.17117619047619057,0.5704388888888893
0.160716341991342,0.9936071428571426
0.4197931818181814,0.888011904761905
0.13930238095238098,0.954375
0.22930912698412703,0.980163095238095
0.05311428571428571,1.0
0.2314563492063491,0.9301678571428572
0.19709484126984114,0.9486988095238092
0.07357896825396829,0.7359297619047622
0.24382041847041847,0.3824869047619046
0.244243253968254,0.984890476190476
0.0193765873015873,0.8882706349206351
0.030268650793650802,0.8767146825396829
0.3615458152958153,0.9677142857142859
0.022880519480519477,0.8465329365079368
0.18890007215007215,0.9089928571428573
0.14611309523809518,0.9972857142857144
