upper,effects,lower,ate,z_values
0.26893707320317944,0.11634454987149877,-0.03624797346018192,0.0,0.0
0.14578180322627138,0.05085310716027985,-0.04407558890571166,0.0,1.0
0.07233263556491179,-0.07127880647212306,-0.21489024850915792,0.0,2.0
0.1221217303607122,0.045834210666833373,-0.030453309027045454,0.0,3.0
2.0753260643491256e-05,-0.1501597042537322,-0.3003401617681079,0.0,4.0
0.1599405342445493,0.05642955330596947,-0.047081427632610355,0.0,5.0
0.11935660559628922,0.036486487722434235,-0.046383630151420746,0.0,6.0
0.07823051831859998,-0.09758965228018557,-0.2734098228789711,0.0,7.0
