upper,effects,lower,ate,z_values
0.3292527766183121,0.15697866651018763,-0.015295443597936859,0.0,0.0
0.1920448717054344,0.09167003927526968,-0.008704793154895057,0.0,1.0
0.0653753109864946,-0.08205531937953106,-0.22948594974555672,0.0,2.0
-0.03303931109748212,-0.1156997407806456,-0.19836017046380908,0.0,3.0
0.07177304105553314,-0.120661548049529,-0.31309613715459117,0.0,4.0
0.33330516497454377,0.19172186430254423,0.05013856363054467,0.0,5.0
0.1426424989936539,-0.015625292533099272,-0.17389308405985243,0.0,6.0
0.29968263252048927,-0.009371499441966025,-0.3184256314044213,0.0,7.0
