upper,effects,lower,ate,ate_upper,ate_lower,z_values
0.8054409618507142,0.6135305551718238,0.4216201484929333,0.45635305151555094,0.5666343123357248,0.3460717906953771,0.0
0.6864563012499997,0.5480230907908208,0.4095898803316419,0.45635305151555094,0.5666343123357248,0.3460717906953771,1.0
0.580701659079667,0.37382680662967177,0.16695195417967662,0.45635305151555094,0.5666343123357248,0.3460717906953771,2.0
0.41606925094340763,0.34065331073490535,0.26523737052640306,0.45635305151555094,0.5666343123357248,0.3460717906953771,3.0
0.6101937313147001,0.3533587280630296,0.09652372481135912,0.45635305151555094,0.5666343123357248,0.3460717906953771,4.0
0.847077918666346,0.6599751557842084,0.47287239290207084,0.45635305151555094,0.5666343123357248,0.3460717906953771,5.0
0.6217147013847393,0.4482048441087667,0.27469498683279414,0.45635305151555094,0.5666343123357248,0.3460717906953771,6.0
0.7197828795715848,0.4159512152668924,0.1121195509622,0.45635305151555094,0.5666343123357248,0.3460717906953771,7.0
