upper,effects,lower,ate,z_values
0.32925277661831254,0.15697866651018794,-0.015295443597936637,0.0,0.0
0.19204487170543472,0.0916700392752699,-0.008704793154894905,0.0,1.0
0.06537531098649457,-0.08205531937953117,-0.22948594974555692,0.0,2.0
-0.03303931109748218,-0.1156997407806457,-0.19836017046380922,0.0,3.0
0.0717730410555332,-0.120661548049529,-0.31309613715459117,0.0,4.0
0.3333051649745439,0.19172186430254434,0.05013856363054478,0.0,5.0
0.142642498993654,-0.015625292533099203,-0.17389308405985243,0.0,6.0
0.2996826325204891,-0.009371499441966163,-0.3184256314044215,0.0,7.0
