upper,effects,lower,ate,z_values
0.25558421214832183,0.12459941608114444,-0.006385379986032974,0.0,0.0
0.19304775470035607,0.09245912083892457,-0.008129513022506932,0.0,1.0
0.09854443648397339,-0.04151836584140743,-0.18158116816678826,0.0,2.0
0.0915767177966086,0.014358933235888466,-0.06285885132483167,0.0,3.0
0.011244396434364506,-0.14345229793948636,-0.29814899231333725,0.0,4.0
0.13949037949371962,0.04400353636419509,-0.051483306765329445,0.0,5.0
0.1325985901665357,0.05501388967268375,-0.022570810821168172,0.0,6.0
0.0005207705087072467,-0.15695650537614897,-0.3144337812610052,0.0,7.0
