upper,effects,lower,ate,z_values
0.25558421214832205,0.12459941608114461,-0.006385379986032835,0.0,0.0
0.1930477547003561,0.09245912083892463,-0.008129513022506835,0.0,1.0
0.09854443648397332,-0.04151836584140737,-0.18158116816678804,0.0,2.0
0.0915767177966087,0.014358933235888589,-0.06285885132483152,0.0,3.0
0.011244396434364534,-0.14345229793948633,-0.2981489923133372,0.0,4.0
0.1394903794937194,0.04400353636419488,-0.051483306765329626,0.0,5.0
0.13259859016653547,0.0550138896726836,-0.02257081082116827,0.0,6.0
0.0005207705087071635,-0.15695650537614905,-0.3144337812610053,0.0,7.0
