upper,effects,lower,ate,z_values
0.26979076286904735,0.12730744382687448,-0.015175875215298368,0.0,0.0
-0.08408756942616083,-0.16207254096292578,-0.24005751249969073,0.0,1.0
0.13084923082100902,0.05275591890429465,-0.025337393012419704,0.0,2.0
0.0432687353081708,-0.006058500982137538,-0.055385737272445876,0.0,3.0
0.09709416258613529,0.015202933818756176,-0.06668829494862294,0.0,4.0
0.07854065298381077,0.015225802083337563,-0.04808904881713565,0.0,5.0
0.3887576555564299,0.21865919439480194,0.048560733233174,0.0,6.0
0.4477666417111352,0.2714974751242779,0.09522830853742062,0.0,7.0
