Treat 0,Treat 1,Treat 2,Treat 3
0.08811547619047622,0.7490742063492065,0.05915357142857145,0.0018857142857142857
0.258865079365079,0.5532126984126985,0.6291503607503603,0.04027936507936512
0.4921041847041843,0.6959630952380952,0.13742698412698423,0.0
0.39286017316017335,0.9249019841269845,0.4897178571428572,0.006147619047619051
0.1295376984126984,0.5016467171717173,0.11138535353535349,0.0
0.1285380952380952,0.9470370851370852,0.3790678571428572,0.015829365079365082
0.03551269841269842,0.8880972222222221,0.1841440476190476,0.008805952380952376
0.7010701659451659,0.764694047619048,0.5129126984126984,0.010683333333333331
0.4362015873015871,0.6152375180375179,0.46824393939393955,0.0
0.17244404761904752,0.4276963564213564,0.03793611111111113,0.0
0.24169981962481973,0.21004920634920649,0.07526507936507937,0.0015000000000000005
0.4453305555555556,0.7016725829725826,0.11670079365079376,0.029313095238095256
0.1880651154401153,0.545452380952381,0.13894090909090906,0.0021666666666666674
0.04555357142857139,0.592710714285715,0.2888490981240979,0.008371428571428571
0.07777222222222223,0.8435463564213561,0.033567857142857135,0.007542965367965368
0.2867510461760461,0.5919002886002888,0.1392043290043289,0.005663492063492065
0.32418161838161796,0.7899186507936509,0.16258849206349196,0.21126230158730147
0.053102380952380915,0.8971158730158735,0.2824413780663783,0.009823809523809523
0.12934642857142875,0.26337283272283296,0.013733333333333325,0.003202380952380952
0.36756796536796543,0.7298100732600732,0.10930992063492062,0.0001999999999999999
0.13662067099567105,0.8256952380952386,0.06772063492063486,0.029439682539682557
0.06315595238095245,0.5643968253968252,0.1953845238095238,0.0
0.07264166666666669,0.7385593795093794,0.12379206349206347,0.0018000000000000004
0.3654658369408369,0.7746658147408151,0.0602111111111111,0.0
0.17875602453102454,0.829163095238095,0.18919253246753245,0.0
0.24901980519480527,0.673707142857143,0.06585562770562768,0.00025
0.16349325396825393,0.40059191086691087,0.2910361111111111,0.004166666666666667
0.26566877289377283,0.7399191197691198,0.06542499999999997,0.009805555555555552
0.2817920634920634,0.8458832611832608,0.12269682539682536,0.0019
0.026116666666666677,0.6082253968253969,0.14922979797979796,0.04540039682539682
0.5974906204906206,0.5973392857142856,0.2439443001443,0.003833333333333333
0.20124285714285692,0.6497015873015873,0.08830357142857145,0.0
0.15635295537795546,0.5259829365079368,0.17062467532467532,0.0021999999999999997
0.5480132034632035,0.8624071428571426,0.4331944083694086,0.011968326118326135
0.12337380952380955,0.7809195887445886,0.12801096681096688,0.0037571428571428578
0.04178373015873014,0.6861439393939394,0.31279642857142886,0.0
0.7655079365079362,0.9382988095238102,0.6094551587301588,0.0
0.2112559523809523,0.5300095238095237,0.09522893217893218,0.0
0.2688944444444444,0.8011206349206351,0.06259047619047621,0.011076587301587304
0.7490885642135641,0.7582832972582974,0.2508285714285716,0.0024166666666666664
0.04665396825396825,0.8199095238095238,0.13146587301587317,0.0005
0.5907003968253971,0.7688714285714289,0.45875674603174627,0.0008333333333333333
0.3769103174603175,0.5689309523809521,0.2950184010434008,0.006833333333333333
0.16152579365079378,0.8647563492063495,0.13889642857142864,0.0
0.268007792207792,0.37288271728271727,0.05729102564102564,0.0022666666666666673
0.0903343406593407,0.6772099206349209,0.09214603174603175,0.0
0.09580912698412698,0.42141671661671676,0.24490277777777783,0.1898620851370852
0.29094087301587307,0.45228293650793655,0.167361002886003,0.05713492063492066
0.5555388888888889,0.7712129870129867,0.2693730158730155,0.013332142857142862
0.04110357142857146,0.496069316794317,0.4092932900432903,0.025927380952380962
