Treat 0,Treat 1,Treat 2,Treat 3
0.08231031746031746,0.04452896825396829,0.6863658730158732,0.9926809523809523
0.00894999999999999,0.003261904761904762,0.005717460317460312,0.8654630952380954
0.14330873015873008,0.17377261904761904,0.03870324675324676,1.0
0.155607251082251,0.009142857142857149,0.03926475468975471,0.8974731240981243
0.0001999999999999999,0.026923412698412696,0.08122301587301584,0.9996666666666668
0.05236233766233765,0.011377777777777782,0.006959523809523806,0.9619905483405484
0.35272056277056263,0.016351190476190474,0.11468531746031752,0.9351490620490618
0.00033333333333333343,0.04477738095238105,0.0,0.9764642857142858
0.0062202380952380955,0.020270238095238074,0.008333333333333331,0.9962952380952378
0.059071284271284254,0.0038880952380952395,0.009771428571428578,0.9945238095238095
0.3758751082251085,0.08564682539682549,0.0018428571428571428,0.9949833333333334
0.009435714285714285,0.017969841269841247,0.028403968253968286,0.9004845238095242
0.031148412698412693,0.10308412698412703,0.0,0.9795968253968255
0.10121309523809517,0.017176587301587314,0.009373809523809517,0.9822797619047619
0.13663556998557003,0.0009666666666666662,0.3905960317460316,0.9790183982683983
0.06973333333333324,0.01652976190476192,0.03754523809523807,0.9503420634920636
0.008037301587301579,0.011534523809523814,0.010907142857142851,0.341521428571429
0.011790476190476183,0.0067095238095238145,0.0010000000000000013,0.98225
0.03707936507936509,0.1722758463758465,0.018189285714285706,0.9702142857142858
0.011607142857142861,0.08328754578754582,0.16214051226551204,0.9835999999999997
0.044363095238095264,0.006602380952380967,0.008249999999999997,0.8602333333333336
0.04060198412698416,0.011628571428571424,0.00115,0.9998571428571429
0.3545674603174602,0.01309689754689754,0.11758059163059169,0.9734227272727274
0.043578571428571425,0.001266666666666667,0.11561587301587294,0.997
0.006783333333333339,0.0012857142857142852,0.22102074314574313,0.9996000000000002
0.029392063492063476,0.004875,0.29420097402597395,0.9974404761904762
0.01889523809523809,0.11143466810966814,0.02726746031746029,0.9463599206349206
0.06426038961038961,0.014116666666666675,0.12296587301587301,0.433818398268398
0.001,0.0003333333333333332,0.04989999999999997,0.9923333333333334
0.008716666666666671,0.042472619047619044,0.0028111111111111106,0.5248396103896109
0.0016666666666666653,0.013250793650793643,0.15628816738816734,0.9870261904761906
0.0022555555555555545,0.0036944444444444425,0.021371428571428566,1.0
0.026015384615384607,0.02772261904761905,0.034295238095238094,0.9846333333333334
0.0032,0.007427380952380949,0.000875,0.7037762626262631
0.007511111111111112,0.01858333333333333,0.023763095238095243,0.9694321428571429
0.009059523809523806,0.08600833333333337,0.006792857142857149,1.0
0.060625396825396784,0.0005000000000000007,0.01575079365079365,0.999
0.05749404761904764,0.04461706349206348,0.7506637806637803,1.0
0.002363095238095239,0.014077777777777786,0.021325,0.9417649711399712
0.014084523809523818,0.0014607142857142859,0.09135873015873028,0.9942373015873016
0.008083333333333335,0.029604761904761905,0.07070858585858593,0.9950476190476191
0.09168373015873017,0.007202380952380954,0.03102896825396825,0.9797222222222223
0.0038452380952380964,0.04410357142857142,0.0027083333333333304,0.9680773809523809
0.0035690476190476206,0.0031000000000000025,0.028606349206349226,1.0
0.06001785714285707,0.06675347985347992,0.011356349206349205,0.9844928571428574
0.01617967032967033,0.21810317460317455,0.008087301587301586,1.0
0.0015,0.3210257936507938,0.00016666666666666677,0.4130479437229436
0.08115595238095238,0.04352420634920635,0.028764285714285732,0.7170519841269842
0.008066666666666672,0.02093174603174603,0.005192063492063487,0.8987234126984128
0.207300396825397,0.0014063492063492067,0.0031916666666666664,0.8515238095238096
0.0074500000000000035,0.1155773809523809,0.008866666666666663,0.9065570346320346
0.037404761904761885,0.04908571428571427,0.10667608225108226,0.9032761904761905
0.0,0.08787817460317451,0.004916666666666666,0.9309376984126986
0.005547619047619046,0.2382547619047618,0.1629146825396827,0.7261333333333334
0.00019999999999999974,0.0031833333333333336,0.0023166666666666665,1.0
0.16727370129870148,0.09386349206349204,0.006755952380952386,1.0
0.008524999999999994,0.00295,0.01576666666666668,0.27982261904761907
0.030455952380952396,0.007833333333333341,0.0015428571428571427,0.5222384920634922
0.043214682539682525,0.06499094516594524,0.009599999999999996,0.9982083333333334
0.05167222222222222,0.06968743201243198,0.04309007936507936,0.7020935064935064
0.048546825396825394,0.014278571428571437,0.004480952380952381,0.9960476190476192
0.004833333333333333,0.1021587301587303,0.08226590909090899,0.49126825396825413
0.07382380952380947,0.012384595959595963,0.001526190476190477,0.9420107142857144
0.11736111111111114,0.0939865079365079,0.010888492063492072,0.48644761904761896
0.0038877705627705646,0.002116666666666666,0.0014047619047619043,0.1675535714285715
0.07179642857142857,0.010180952380952384,0.008697619047619055,0.9778642857142859
0.1423757936507937,0.003197619047619052,0.002075000000000001,0.33576316738816736
0.013766666666666667,0.07927222222222227,0.15277539682539687,0.47270646020646007
0.03430555555555555,0.007111111111111112,0.028037301587301586,0.8837493145743143
0.00999523809523811,0.0013968253968253972,0.0544876984126984,0.9661301587301588
0.1048071428571429,0.0014999999999999992,0.001335714285714286,0.7833160894660895
0.2864087301587301,0.010490476190476185,0.036179761904761895,0.975409523809524
0.04773492063492065,0.005142857142857145,0.11666248196248188,0.5900814213564213
0.0077579365079365045,0.21647023809523805,0.034970238095238096,0.8568698412698413
0.05578055555555559,0.00385,0.0006666666666666669,0.9314805555555558
0.22486984126984128,0.0,0.030483333333333338,0.9876269841269841
0.012164285714285713,0.006205555555555555,0.18163232600732593,0.9555714285714285
0.0010888888888888877,0.002175,0.016088095238095245,0.9255920634920636
0.006576984126984132,0.5115825396825401,0.0011999999999999995,0.9469019841269841
0.005894444444444451,0.001333333333333332,0.020630952380952357,0.7266444444444445
0.0010333333333333336,0.04720873015873014,0.06654350649350656,0.6202539682539685
0.004621428571428572,0.00033333333333333343,0.0002,0.7805800505050506
0.10908928571428576,0.010078571428571437,0.05535833333333335,1.0
0.09732023809523815,0.00014285714285714284,0.0775539682539683,0.9848499999999997
0.04266984126984126,0.03382142857142857,0.19913979076479077,0.9923619047619044
0.06892380952380947,0.014052380952380943,0.060953246753246766,0.7170924603174605
0.06629999999999996,0.032295238095238134,0.1296769841269842,0.040396428571428576
0.06840543345543351,0.001,0.01102142857142858,0.2937948051948053
0.008670634920634924,0.0020999999999999986,0.553720238095238,0.98505
0.04377539682539683,0.0031214285714285714,0.004442857142857145,1.0
0.019197222222222227,0.0009047619047619042,0.00746111111111111,1.0
0.07296746031746032,0.007185714285714278,0.00569523809523809,0.6609114718614715
0.24552723665223655,0.010450000000000003,0.09774870129870133,0.99825
0.02154285714285715,0.07841492673992678,0.1176484126984127,0.11799083694083679
0.0001666666666666664,0.004108333333333335,0.025978174603174614,0.9622650793650793
0.1108857142857144,0.4693867965367969,0.11324126984126978,0.6813686507936508
0.009820238095238097,0.010041666666666671,0.0827173520923521,0.964125
0.026528571428571443,0.05346872294372291,0.0014500000000000003,0.999
0.0013333333333333355,0.0030630952380952363,0.011286904761904753,0.9979833333333333
0.6782095238095237,0.03591587301587301,0.15217817460317462,0.791515873015873
0.07386904761904756,0.0023944444444444443,0.07160158730158728,1.0
0.02901230158730159,0.004811904761904764,0.015370238095238095,0.9829535714285714
0.009575396825396836,0.042432936507936524,0.25095039682539666,0.15895447330447332
0.0010833333333333333,0.003133333333333332,0.03621785714285719,0.8586130952380954
0.0006666666666666664,0.1743810245310246,0.2654648268398269,0.9912269841269843
0.007026190476190478,0.009111904761904762,0.007561904761904765,0.8302353174603173
0.00564920634920635,0.0016444444444444434,0.034582215007215034,0.9991
0.007257936507936505,0.003438095238095238,0.1380342352092351,0.28137142857142866
0.045807142857142845,0.018688492063492056,0.48973554501054467,0.9769166666666667
0.133495634920635,0.020338095238095252,0.23758474025974,0.9940666666666667
0.00041666666666666675,0.004251190476190479,0.055656998556998606,0.9531757936507937
0.009883333333333336,0.008816666666666674,0.026315909090909088,0.560219841269841
0.0567642857142857,0.0312722222222222,0.006074603174603181,0.993707142857143
0.008578571428571425,0.00908968253968255,0.048201587301587294,0.998425
0.11229404761904752,0.032289285714285715,0.20339206349206335,0.9654178571428572
0.05029642857142859,0.006677777777777781,0.015157936507936507,0.660510533910534
0.1764184343434344,0.006766666666666674,0.05387023809523806,0.434486904761905
0.03728214285714287,0.004117857142857146,0.0037,0.888452308802309
0.284564321789322,0.02899523809523808,0.6408564574314574,0.3912984126984129
0.0012500000000000005,0.01459285714285714,0.20127341269841273,0.9656408730158731
0.0009857142857142857,0.07757896825396828,0.31106323953823944,0.9922833333333333
0.0908712842712843,0.007181818181818187,0.01062738095238096,1.0
0.01742460317460317,0.07156533189033192,0.2724522172272173,0.9729448412698414
0.0017023809523809517,0.009561904761904763,0.009375000000000001,1.0
0.010401731601731601,0.005938492063492066,0.01722142857142857,0.7023400793650795
0.09370119047619045,0.0018333333333333333,0.006640476190476191,0.9984999999999997
0.0051904761904761915,0.006392857142857143,0.021299603174603162,0.3216519841269842
0.0964646825396826,0.0034869047619047635,0.04448329725829729,0.9901357142857146
0.1518845238095237,0.01168571428571429,0.008804761904761906,0.998625
0.12726071428571437,0.000942857142857143,0.0023095238095238086,0.8381238095238097
0.07709761904761908,0.05805079365079369,0.004816666666666668,0.9757261904761905
0.0027833333333333334,0.012915873015873021,0.004119047619047623,1.0
0.0017023809523809526,0.010616666666666675,0.009436904761904766,0.13027976190476198
0.0027023809523809535,0.022405158730158747,0.026246031746031746,0.9915166666666668
0.028699603174603166,0.01569848484848484,0.17012896825396817,0.993
0.0037607142857142856,0.13799444444444464,0.021446825396825398,0.6892250000000002
0.0038333333333333353,0.03711082251082252,0.014854761904761895,1.0
0.01300952380952381,0.0034416666666666675,0.00019999999999999985,0.9572027777777778
0.0026619047619047616,0.0018500000000000003,0.03682142857142857,0.9489000000000001
0.009861904761904766,0.05116944444444444,0.0,0.9883690476190473
0.012539682539682538,0.03661984126984128,0.002633333333333334,1.0
0.004666666666666665,0.31049206349206354,0.5969674603174606,1.0
0.012048412698412697,0.0019333333333333336,0.10849126984126992,0.7553706349206352
0.21668531746031752,0.0,0.005122222222222224,1.0
0.022884126984126972,0.0011428571428571427,0.0023833333333333324,0.9162702380952382
0.04112817460317459,0.00276666666666667,0.02049999999999998,0.7894214285714286
0.08430198412698416,0.0640754329004329,0.10613452380952372,0.8282706349206347
0.1367357142857143,0.007322222222222221,0.05411507936507937,0.9653369047619047
